title,popularity,collection,genres_encoded
I Am Bruce Lee,12.903901,No Collection,[5]
Eye of the Eagle,0.23176,No Collection,"[1, 10, 6, 7]"
Voyage to the Bottom of the Sea,3.013584,No Collection,"[1, 6, 15]"
Lucia,0.449582,No Collection,"[8, 14, 17]"
The Return of Swamp Thing,2.876656,Swamp Thing Collection,"[11, 15]"
The Imperceptable Transmutations,0.071782,No Collection,[]
Tom Dick and Harry,0.8313,No Collection,"[3, 8, 14]"
Šíleně smutná princezna,0.375001,No Collection,"[12, 3, 7]"
Stand Up and Cheer!,0.29391,No Collection,"[3, 12, 7]"
I due Pompieri,0.08437,No Collection,[3]
Colonel Redl,1.923855,No Collection,"[6, 10]"
Madame Sin,0.285071,No Collection,[3]
Didier,3.740902,No Collection,[3]
Dinosaurus!,0.512911,No Collection,"[1, 8, 15]"
The Grave Digger,0.042332,No Collection,[]
"Ana, My Love",2.160256,No Collection,[6]
Roja,0.589798,No Collection,"[6, 0, 14, 9]"
La Patinoire,0.457317,No Collection,[3]
A Way of Life,0.109945,No Collection,[]
Blood of the Beasts,1.235239,No Collection,"[5, 11]"
The Purple Gang,0.041885,No Collection,"[6, 4]"
Love on Sunday,0.1279,No Collection,[6]
Sahara,2.27778,No Collection,"[0, 1, 6, 18]"
American Graffiti,9.188584,American Graffiti Collection,"[3, 6]"
Disney's Very Merry Christmas Sing Along Songs,1.043798,No Collection,"[12, 2]"
The Meetings of Anna,0.00195,No Collection,[6]
Splitting Heirs,3.27076,No Collection,[3]
National Geographic: Journey to the Edge of the Universe,4.318023,No Collection,[5]
Side Effects,0.873783,No Collection,"[3, 6, 14]"
License to Live,1.049946,No Collection,[6]
La belle captive,0.954204,No Collection,"[6, 8, 11, 13]"
Dare to Be Wild,0.434992,No Collection,[6]
Sinister,12.490637,Sinister Collection,"[11, 17, 13]"
Tongan Ninja,1.018876,No Collection,"[0, 3, 9]"
Pee-Wee's Playhouse Christmas Special,1.379004,No Collection,"[7, 3, 16]"
Carjacked,2.418216,No Collection,"[0, 17]"
And Now a Word from Our Sponsor,1.39366,No Collection,[3]
The Big Heat,8.48839,No Collection,"[4, 6]"
24: Redemption,5.982091,No Collection,"[0, 1, 4]"
Ghost Adventures,0.186205,No Collection,"[5, 11]"
Made in Dagenham,4.326838,No Collection,"[3, 6, 10]"
Billy Jack Goes to Washington,0.357885,Billy Jack Collection,[6]
Pimp Bullies,1.05862,No Collection,"[0, 17, 4]"
Thérèse Raquin,1.726864,No Collection,"[17, 6]"
The Christmas Hope,0.217647,No Collection,"[7, 6]"
Sweet Liberty,1.028354,No Collection,"[3, 14]"
Zero Bridge,0.042815,No Collection,[6]
The Dark Wind,0.002801,No Collection,"[6, 17]"
Edie & Pen,1.727228,No Collection,[3]
The Art of Flight,3.128824,No Collection,"[1, 5]"
The Rocket: The Legend of Rocket Richard,0.860734,No Collection,[6]
Oliver's Story,6.823808,No Collection,[6]
"A Black Rose Is an Emblem of Sorrow, a Red Rose an Emblem of Love",0.630944,No Collection,"[8, 3, 14, 6]"
Picking Up the Pieces,1.856043,No Collection,"[3, 17, 13]"
Baasha,0.704162,No Collection,[0]
Within,9.449891,No Collection,"[11, 17]"
Playing by Heart,3.010088,No Collection,[6]
Shake! Otis at Monterey,0.052331,The Complete Monterey Pop Festival,"[5, 12]"
Knight Without Armour,0.223223,No Collection,"[10, 6, 1]"
My Bestfriend's Girlfriend,0.010755,No Collection,"[6, 3, 14]"
"Blood, Guts, Bullets and Octane",0.137676,No Collection,"[0, 3, 17]"
Shock 'Em Dead,0.399834,No Collection,"[12, 11, 17]"
The Colour of Magic,9.762587,The Discworld Collection,"[3, 8, 16]"
Bedknobs and Broomsticks,10.362012,No Collection,"[1, 8, 2, 3, 7, 12]"
The Red Detachment of Women,0.168993,No Collection,[18]
The Set-Up,1.989167,No Collection,"[4, 6]"
The Hypnotic Eye,0.635717,No Collection,[11]
Library Wars: The Last Mission,0.951997,Library Wars Collection,"[14, 0, 3]"
The Death of Kevin Carter: Casualty of the Bang Bang Club,0.002356,No Collection,[5]
Caribe,0.995098,No Collection,[6]
Laser Mission,1.980727,No Collection,[0]
Jerry Springer: The Opera,0.455013,No Collection,[3]
Grand Hotel,11.118844,No Collection,"[6, 14]"
Looking for Eric,3.840482,No Collection,"[3, 6]"
More Dead Than Alive,1.216183,No Collection,"[19, 0]"
The House of Smiles,0.386369,No Collection,[]
Slavoj Žižek: The Reality of the Virtual,0.037647,No Collection,[5]
Rough Shoot,0.087975,No Collection,"[1, 4, 17]"
Draegerman Courage,0.672146,No Collection,[6]
The End,4.510919,No Collection,[3]
Steal This Movie,1.391996,No Collection,[6]
I Ought to Be in Pictures,0.510177,No Collection,"[6, 3]"
Bombón: The Dog,1.120045,No Collection,[6]
Air America,10.274376,No Collection,"[0, 1, 3, 6]"
St. Ives,6.264423,No Collection,"[4, 0, 17, 13]"
The Kid & I,1.078538,No Collection,"[3, 7]"
Ciudad Delirio,0.145248,No Collection,"[3, 14]"
Kicking & Screaming,9.875573,No Collection,"[14, 3, 7]"
Kissinger,0.117369,No Collection,[5]
Lady for a Day,1.9081,No Collection,[3]
Smoke & Mirrors,3.138159,No Collection,"[10, 17]"
Judgment in Berlin,0.542289,No Collection,[6]
Cirque du Freak: The Vampire's Assistant,10.829432,No Collection,"[1, 8, 0, 17]"
The Foster Boy,1.521391,No Collection,[6]
Coupe de Ville,5.168379,No Collection,"[3, 6]"
Disneyland Dream,0.242068,No Collection,[5]
The Iceman Tapes: Conversations with a Killer,0.071884,No Collection,[5]
Legend of the Galactic Heroes: Overture to a New War,0.398224,Legend of the Galactic Heroes Collection,"[2, 15]"
State Property,0.620718,State Property Collection,"[0, 4, 6]"
Brokeback Mountain,11.787044,No Collection,"[6, 14]"
Last Flight Out,0.005923,No Collection,[0]
Winston Churchill: Walking with Destiny,0.383057,No Collection,[5]
O Coronel e o Lobisomem,0.645877,No Collection,[3]
Goats,3.375751,No Collection,[3]
Border Run,1.964489,No Collection,"[4, 17]"
I corpi estranei,0.125804,No Collection,[]
Back to Stay,0.438869,No Collection,"[6, 3]"
Dr. Jekyll and Ms. Hyde,1.341723,No Collection,[3]
This Is the Army,0.800156,No Collection,"[3, 12, 14]"
Sabretooth,0.711905,No Collection,"[11, 15]"
The Long Day Closes,1.190292,No Collection,[6]
Krampus: The Christmas Devil,0.960142,No Collection,[11]
Where Now Are the Dreams of Youth?,0.270456,No Collection,[6]
Blood,2.933201,No Collection,"[6, 17, 4]"
Rio Conchos,1.842453,No Collection,"[0, 19]"
Down Terrace,1.585713,No Collection,"[6, 0, 3]"
Revenge of the Zombies,0.476775,King of the Zombies Collection,[11]
The Connection,0.196275,No Collection,[6]
Silja - nuorena nukkunut,0.001202,No Collection,"[6, 14]"
Take Care of the Women!,0.37965,No Collection,"[3, 14, 12]"
Delitto a Porta Romana,0.027777,Il Maresciallo Giraldi Collection,[3]
A Day in the Country,1.535632,No Collection,"[6, 14]"
American Pimp,1.152591,No Collection,[5]
Just Married,6.001152,No Collection,[3]
Hellraiser,10.81305,Hellraiser Collection,[11]
Rocky IV,10.25721,Rocky Collection,[6]
The Wildman of Kentucky: The Mystery of Panther Rock,0.008722,No Collection,[5]
Il conte Max,1.397323,No Collection,[3]
Floating Skyscrapers,1.4739,No Collection,"[6, 14]"
Pierrepoint: The Last Hangman,1.987406,No Collection,[6]
Who the F**K Is Arthur Fogel,0.071652,No Collection,[5]
House of the Rising Sun,2.726267,No Collection,"[0, 4, 6, 17]"
The Duke of Burgundy,6.509546,No Collection,[6]
Fantasía... 3,0.101585,No Collection,[]
The Angrez,0.34064,The Angrez Collection,[3]
Summer Magic,1.03185,No Collection,"[3, 7]"
Dead Reckoning,6.848208,No Collection,"[17, 4, 6, 13]"
Dames,0.26615,No Collection,"[14, 12, 3]"
The Blind Sunflowers,0.967416,No Collection,"[6, 17]"
The Law,0.478178,No Collection,[6]
The Luzhin Defence,0.879721,No Collection,"[14, 6]"
Ismael's Ghosts,2.697064,No Collection,"[6, 14, 17]"
Frank & Jesse,0.982153,No Collection,"[0, 1, 6, 19]"
Shade,5.864457,No Collection,"[0, 17, 4]"
Moby Dick,1.797129,No Collection,"[11, 0, 17]"
Capturing the Friedmans,4.453296,No Collection,[5]
Island in the Sun,0.681977,No Collection,"[6, 7]"
Cliffhanger,9.830853,No Collection,"[0, 1, 17]"
Violence at Noon,1.101985,No Collection,[6]
Prayers for Bobby,9.598968,No Collection,"[6, 10, 16]"
Zipper,4.711535,No Collection,"[17, 6]"
Complete Unknown,4.062516,No Collection,"[6, 13, 17]"
"Me, You, Them",1.075939,No Collection,"[3, 6, 14]"
The Paper Will Be Blue,0.429128,No Collection,"[6, 0, 17, 18, 9]"
Christmas Incorporated,2.256822,No Collection,"[6, 16]"
Hot Summer in Barefoot County,0.000204,No Collection,"[3, 0]"
The Stepford Wives,10.81552,No Collection,"[0, 3, 15]"
Kirikou and the Wild Beasts,4.040988,Kirikou,"[1, 2, 7, 8]"
Another Harvest Moon,0.132857,No Collection,[6]
The Evil That Men Do,1.488663,No Collection,"[1, 4, 17, 0]"
The Land,0.878691,No Collection,[6]
Unforgiven,10.942149,No Collection,[19]
"Trust Us, This Is All Made Up",0.00525,No Collection,[5]
Born to Defend,1.122498,No Collection,"[0, 9]"
Alice In Acidland,0.479417,No Collection,[6]
Massacre at Central High,1.168074,No Collection,"[6, 11, 17]"
Stray Cat Rock: Sex Hunter,0.60719,Stray Cat Rock Collection,"[0, 9, 17]"
Shelter Island,0.422043,No Collection,[17]
Russian Ark,8.815485,No Collection,"[13, 6, 8, 10]"
The Glass Bottom Boat,0.942977,No Collection,"[3, 14]"
La Région Centrale,0.107544,No Collection,[]
Young and Innocent,3.824884,No Collection,"[6, 4]"
False as Water,0.160993,No Collection,"[6, 17]"
The Magic Mountain,0.40376,No Collection,[]
Frank Herbert's Dune,14.612842,No Collection,"[0, 1, 8, 15]"
Bigfootville,0.003294,No Collection,[]
Shock Corridor,9.52088,No Collection,"[6, 13, 17]"
Waxworks,0.845187,No Collection,"[8, 6, 11]"
Metal Brothers,0.520486,No Collection,[3]
Bliss,0.844469,No Collection,[6]
Silk,2.230957,No Collection,"[6, 11, 17, 15, 13]"
Fire!,0.001177,No Collection,[]
Holy Man,5.403617,No Collection,"[6, 3]"
The Missionary,1.196669,No Collection,"[3, 9]"
Petting Zoo,0.653838,No Collection,[6]
Double Impact,6.600651,No Collection,"[17, 0, 4, 6]"
Wolves,11.481479,No Collection,"[11, 0]"
The Return,9.338989,No Collection,"[6, 11, 17]"
The Women,5.076649,No Collection,"[3, 6]"
Wild at Heart,8.528622,No Collection,"[3, 4, 17]"
Rabid,11.284126,No Collection,[11]
Gabo: The Creation of Gabriel Garcia Marquez,0.057737,No Collection,"[10, 5]"
Close Relations,0.143769,No Collection,[5]
First Kid,6.510437,No Collection,"[3, 7]"
National Mechanics,0.148701,No Collection,"[3, 6]"
Love at the Top,1.115666,No Collection,"[6, 3]"
Only Angels Have Wings,2.611512,No Collection,"[0, 1, 6, 14]"
Long Live the Republic,0.222778,No Collection,"[18, 6]"
"Hello, Friend",0.082861,No Collection,[]
The Homecoming,0.950147,No Collection,[6]
Why We Fight: Prelude to War,0.476623,Why We Fight,"[5, 10, 18]"
It Runs in the Family,2.791925,No Collection,"[3, 6, 7]"
Baby Love,1.057753,No Collection,[6]
The Blonde Around the Corner,0.053876,No Collection,"[3, 14]"
Rags & Tatters,0.343031,No Collection,[6]
The Member of the Wedding,0.770476,No Collection,[6]
Sorority Row,5.010852,No Collection,"[11, 13, 17]"
Spies of Warsaw,2.224206,No Collection,"[0, 1, 6]"
Gracie's Choice,1.049284,No Collection,"[16, 6]"
Partysaurus Rex,6.066171,No Collection,"[2, 3, 7, 8]"
Kenny Rogers as The Gambler,0.426405,Kenny Rogers Legend Of The Gambler,[19]
Hard to Handle,0.538124,No Collection,"[3, 14]"
Morris from America,2.869366,No Collection,"[6, 14]"
Assassin(s),2.499591,No Collection,"[6, 4]"
Brother Minister: The Assassination of Malcolm X,0.0368,No Collection,[5]
New World Order,0.142355,No Collection,[5]
Jesse James Meets Frankenstein's Daughter,0.29177,No Collection,"[4, 11, 15, 19]"
The Midwife,2.127205,No Collection,"[3, 6]"
Kinky Boots,4.893525,No Collection,"[3, 6]"
The Underdog Knight,0.571227,The Underdog Knight Collection,"[0, 3]"
Instructions for a Light & Sound Machine,0.899832,No Collection,[19]
Missing in Action,6.241185,Missing in Action Collection,"[0, 1, 17, 18]"
Comedy Central Roast of Denis Leary,0.371787,No Collection,[3]
Schlussmacher,4.372036,No Collection,[3]
The Island,1.282124,No Collection,"[0, 1, 6]"
Command Decision,0.803021,No Collection,"[18, 6]"
Red Eagle,1.175345,No Collection,"[0, 3, 17]"
Pre Vis Action,0.505649,No Collection,[0]
Eu Fico Loko,1.948382,No Collection,[3]
Peace Code,0.023066,No Collection,"[4, 0, 1]"
The Thief,1.212375,No Collection,[6]
Afterimage,0.825711,No Collection,[6]
Qualunquemente,4.388407,Cetto La Qualunque - Collezione,[3]
33 Postcards,1.720802,No Collection,[6]
Orange Love,0.166253,No Collection,"[6, 14]"
Herman U.S.A.,0.33738,No Collection,[]
Naruto Shippuden the Movie: Road to Ninja,5.525454,Naruto Collection,"[8, 2, 0, 1]"
Von Ryan's Express,9.891678,No Collection,"[0, 6, 10, 17, 18]"
BMX Bandits,7.798806,No Collection,"[1, 4, 6]"
A Deadly Adoption,2.065217,No Collection,"[6, 17]"
Tropico,1.759584,No Collection,"[8, 12]"
Generation P,1.537982,No Collection,"[3, 6, 15]"
Sukeban Deka the Movie 2: Counter-Attack from the Kazama Sisters,2.1e-05,No Collection,"[17, 0, 4]"
"A Cool, Dry Place",0.837313,No Collection,"[6, 14]"
Windows,0.400023,No Collection,"[11, 6, 17]"
The Rescue,0.453867,No Collection,"[0, 1, 6]"
Death Wish,12.968011,Death Wish Collection,"[0, 4, 6, 17]"
The Twin Swords,0.674934,Red Lotus Collection,"[0, 9]"
White Lightnin',2.072948,No Collection,"[6, 17]"
Crank: High Voltage,10.044642,Crank Collection,"[0, 17, 4]"
Cold Prey II,6.987879,Cold Prey Collection,"[6, 11, 13, 17]"
The Glass Key,1.642878,No Collection,"[4, 6, 17]"
Willard,0.793676,Willard,"[11, 15]"
The Kings of Summer,6.25805,No Collection,"[3, 6]"
Moonlight Tariff,0.660938,No Collection,[3]
Nothing Personal,0.064512,No Collection,[6]
Made In Paris,1.297068,No Collection,"[3, 14]"
Days of Hope,0.629215,No Collection,"[18, 6, 16, 10]"
"See You Tomorrow, Everyone",1.270233,No Collection,"[3, 6]"
The Kingdom,13.842333,No Collection,"[17, 0, 6]"
The Walking Hills,0.419744,No Collection,[19]
Scary or Die,1.669797,No Collection,[11]
Place Vendome,0.758979,No Collection,"[4, 6]"
American Addict,0.295863,American Addict Collection,[]
The Basketball Diaries,7.415144,No Collection,"[6, 4]"
Blackmail,3.956703,No Collection,"[6, 17, 4]"
3x3,0.285194,No Collection,[3]
Brassed Off,3.117071,No Collection,"[3, 14, 6]"
Dr. Crippen,0.691282,No Collection,"[6, 3, 4]"
"Hello, Frisco, Hello",0.294364,No Collection,"[3, 12, 14]"
After Alice,0.101767,No Collection,[17]
The Living and the Dead,1.421035,No Collection,"[8, 18, 11]"
A Room for Romeo Brass,0.808056,No Collection,"[6, 3, 9]"
Legend,11.187833,No Collection,"[4, 17]"
Mollo tutto,0.208569,No Collection,[3]
Who's Camus Anyway?,0.180219,No Collection,"[6, 3, 9]"
Happy Endings,3.499985,No Collection,"[3, 6, 14]"
The House on 56th Street,0.136997,No Collection,"[10, 6]"
Home Movies,0.84119,No Collection,[3]
Counting Backwards,0.039184,No Collection,[14]
Asylum of Darkness,0.474061,No Collection,[11]
That's Dancing!,0.367168,No Collection,"[5, 12]"
Fiore,1.461567,No Collection,[]
Deception,7.720729,No Collection,[17]
What Dreams May Come,11.218378,No Collection,"[6, 8, 14]"
Damien: Omen II,10.235373,The Omen Collection,"[0, 6, 11, 17]"
Beethoven's 5th,3.973595,Beethoven Collection,"[3, 7]"
P.S. Your Cat Is Dead!,0.296765,No Collection,[3]
Naughty or Nice,1.493696,No Collection,[16]
The Girl Can't Help It,2.364634,No Collection,[3]
Unexpected,4.135614,No Collection,"[3, 6]"
Blood Thirst,0.081694,No Collection,[11]
"Josee, the Tiger and the Fish",0.917899,No Collection,[]
Week-End in Havana,0.282366,No Collection,"[3, 14, 12]"
Chariots of Fire,6.877698,No Collection,"[6, 10]"
Angels of the Sun,0.300501,No Collection,[6]
The Trial of Billy Jack,0.0339,Billy Jack Collection,"[0, 6]"
The Carpetbaggers,1.427019,Nevada Smith Collection,[6]
Witless Protection,8.655423,No Collection,"[0, 1, 3, 4]"
The Battle Wizard,0.580472,No Collection,"[0, 9]"
Office Killer,0.582559,No Collection,"[3, 11, 17]"
Cinderfella,2.395067,No Collection,"[3, 14]"
"Norte, the End of History",1.70113,No Collection,"[4, 6]"
The Great Diamond Robbery,0.002628,No Collection,"[3, 4]"
Ashes and Snow,0.744671,No Collection,[5]
October 1,0.402422,No Collection,[17]
Luther,1.170857,No Collection,[6]
My Big Fat Independent Movie,0.79138,No Collection,[3]
The Square Peg,1.311922,No Collection,"[18, 3]"
She and Her Cat: Their Standing Points,2.493824,No Collection,"[2, 14]"
Duckweed,2.110254,No Collection,"[3, 6]"
Murphy's Law,2.722264,No Collection,"[0, 13, 17]"
The Producers,7.433784,No Collection,[3]
Orderly or Disorderly,0.088427,No Collection,[6]
Bush Christmas,0.249638,No Collection,"[7, 0, 1]"
Cashback,10.158533,No Collection,"[6, 3, 14]"
Batteries not Included,11.492174,No Collection,"[3, 7, 8, 15]"
The Silent House,2.266539,No Collection,"[6, 11, 13, 17]"
Rude Awakening,0.453698,No Collection,[3]
Fort Tilden,1.336467,No Collection,[3]
Libera Nos,0.380865,No Collection,[5]
Styx,1.067588,No Collection,"[0, 4, 17]"
Tig,2.932138,No Collection,[5]
The Ice House,1.485183,No Collection,"[6, 13, 17]"
Jaane Hoga Kya,0.008348,No Collection,"[0, 14, 15, 17]"
The Getaway,14.214403,No Collection,"[6, 0, 17]"
Appointment with Death,10.158324,No Collection,"[17, 4, 13, 6]"
Horror Island,1.218141,No Collection,[11]
Jesus is a Palestinian,0.670067,No Collection,[3]
Lazy Eye,0.316652,No Collection,"[14, 3, 6]"
Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,2.698788,Babylon 5 Collection,"[15, 1, 0]"
"The Cook, the Thief, His Wife & Her Lover",5.970136,No Collection,"[4, 6]"
Dylan Moran: Monster,0.786409,No Collection,[3]
A Barefoot Dream,0.791424,No Collection,"[6, 9]"
Spaced Invaders,2.428279,No Collection,"[3, 7, 15]"
White Noise 2: The Light,6.176386,White Noise Collection,"[17, 6, 11, 8]"
Computer Chess,2.826746,No Collection,[3]
Paper Lion,0.98558,No Collection,[3]
The Runner from Ravenshead,0.005882,No Collection,[7]
"Bianco, rosso e Verdone",4.178734,No Collection,[3]
9,18.502877,No Collection,"[0, 1, 2, 15, 17]"
Schneider vs. Bax,2.076154,No Collection,"[3, 17]"
Confessions of a Pop Performer,0.708985,Confessions Collection,[3]
The Man with Icy Eyes,0.870134,No Collection,"[6, 13, 11]"
The Uninvited,2.933523,No Collection,"[6, 8, 11, 13]"
Arachnophobia,5.418428,No Collection,"[3, 11]"
The Work and the Glory III: A House Divided,0.752508,The Work and the Glory Collection,[6]
Seeding of a Ghost,0.683008,No Collection,"[9, 11, 17]"
Complicit,1.113566,No Collection,"[6, 9]"
Once Upon a Warrior,0.373199,No Collection,"[1, 8, 0, 15, 7, 9]"
Bloodsport II,3.085207,Bloodsport Collection,"[0, 17]"
The Punisher,12.597613,No Collection,"[0, 17]"
Wow! A Talking Fish!,0.739673,No Collection,"[3, 2, 8, 7]"
The Dark Glow of the Mountain,0.798546,No Collection,[5]
Nightfall,0.075996,No Collection,[]
Things Change,6.272716,No Collection,"[6, 3, 4]"
Breakin',2.598283,Breakin' Collection,[12]
984: Prisoner of the Future,0.002647,No Collection,"[15, 6]"
The Conquest,2.07181,No Collection,"[3, 6]"
The Redhead from Wyoming,0.154625,No Collection,"[0, 14, 19]"
Deadly Voyage,0.647717,No Collection,"[6, 17]"
The Boy Who Saw the Wind,0.00245,No Collection,"[1, 7, 2, 8]"
American Virgin,3.102284,No Collection,[3]
Elstree 1976,0.667803,No Collection,[5]
Unspoken,0.225249,No Collection,[6]
Samurai X : Reflection,1.434366,No Collection,"[2, 6, 0]"
The 3rd Voice,0.823651,No Collection,"[6, 17, 4]"
LEGO Hero Factory: Rise of the Rookies,1.427992,No Collection,"[0, 2, 7]"
Too Young To Kiss,0.355166,No Collection,"[3, 14]"
Due partite,0.964569,No Collection,[6]
Something in the Wind,0.222832,No Collection,[3]
The Notorious Bettie Page,3.678394,No Collection,"[3, 6]"
Run If You Can,0.165787,No Collection,[6]
Fear Clinic,2.508452,No Collection,[11]
The Terror Within,1.292125,No Collection,"[11, 15]"
Ike: Countdown to D-Day,6.988241,No Collection,"[6, 18, 0, 1]"
Ingeborg Holm,0.177574,No Collection,[6]
The Barkley Marathons: The Race That Eats Its Young,2.276543,No Collection,"[5, 10]"
Vessel,0.711024,No Collection,[5]
Indiana Jones and the Temple of Doom,15.802306,Indiana Jones Collection,"[1, 0]"
La trattativa,0.527368,No Collection,"[4, 5]"
Remo Williams: The Adventure Begins...,11.106754,No Collection,"[3, 0, 1]"
Tom Thumb,1.386224,No Collection,"[7, 1, 8]"
Nightmare Castle,0.917919,No Collection,[11]
